Minutes played,Field Goals Made,Field Goals Attempted,Field Goals 3 Points Made,Field Goal 3 Points Attempt,Free Throws Made,Free Throws Attempt,Offensive Rebounds,Defensive Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Double-double,Triple-double,Draftkings next game score
6,2,4,0,1,3,3,1,3,0,0,0,0,1,7,0,0,-0.5
4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
16,0,3,0,3,0,0,0,0,1,0,0,0,1,0,0,0,13.75
10,2,2,1,1,2,2,2,3,0,0,0,0,0,7,0,0,1.25
8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.75
15,5,5,3,3,2,2,0,1,0,0,0,0,1,15,0,0,1.25
2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5
12,0,2,0,2,0,0,0,0,0,0,0,1,4,0,0,0,2.0
6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
21,5,8,3,5,1,2,0,2,3,1,0,0,4,14,0,0,12.0
20,4,8,1,4,0,0,1,1,1,0,0,0,5,9,0,0,30.5
18,2,8,1,6,0,0,0,4,2,3,1,0,2,5,0,0,12.0
22,2,5,1,3,1,2,0,0,2,1,0,1,6,6,0,0,7.75
26,0,3,0,2,2,2,0,1,1,1,1,1,3,2,0,0,13.5
18,1,3,1,3,0,0,0,2,2,1,1,1,1,3,0,0,3.75
19,0,6,0,2,0,0,1,2,0,0,0,0,4,0,0,0,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0
4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
12,0,3,0,2,1,2,0,2,0,0,0,0,2,1,0,0,0.0
4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26.5
36,8,13,2,6,0,0,2,4,2,0,0,0,3,18,0,0,3.5
9,1,4,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0.0
2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.25
3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
6,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,7.25
19,1,3,1,1,0,0,0,3,0,0,0,0,1,3,0,0,3.5
5,1,1,1,1,0,0,0,0,1,0,0,0,1,3,0,0,1.25
8,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,8.5
24,1,4,1,4,0,0,1,3,0,0,0,0,0,3,0,0,13.75
22,1,5,1,3,0,0,0,1,1,2,2,1,5,3,0,0,12.5
24,0,3,0,2,0,0,1,1,2,2,0,4,0,0,0,0,15.25
20,2,8,2,7,2,4,1,2,0,4,2,3,4,8,0,0,49.25
21,2,5,1,3,4,4,0,1,3,4,2,3,4,9,0,0,11.5
17,1,5,1,4,0,0,0,0,1,2,1,0,2,3,0,0,1.5
5,1,3,0,1,0,2,0,0,0,0,0,1,4,2,0,0,2.75
13,1,4,0,1,0,0,0,1,2,0,0,1,3,2,0,0,-1.0
3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18.0
13,1,1,1,1,0,0,1,1,1,2,3,0,2,3,0,0,5.25
11,1,1,0,0,0,0,0,1,1,0,1,0,2,2,0,0,-0.5
5,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0,9.25
16,3,5,1,1,1,2,0,1,0,0,0,1,2,8,0,0,16.0
14,2,5,1,1,2,2,0,2,1,2,0,0,0,7,0,0,6.25
15,1,2,0,0,0,0,1,0,1,1,0,0,2,2,0,0,6.0
24,1,3,1,1,0,0,0,0,1,1,0,1,3,3,0,0,3.0
3,1,3,0,2,1,1,0,0,0,1,0,0,3,3,0,0,35.25
21,5,5,3,3,2,2,0,3,1,4,2,2,3,15,0,0,7.25
21,0,2,0,2,0,0,0,1,2,1,0,0,3,0,0,0,6.75
20,2,3,1,1,0,0,0,1,0,0,0,0,2,5,0,0,29.25
26,3,5,3,3,0,0,0,1,2,3,0,1,2,9,0,0,46.75
31,2,4,1,3,0,0,0,1,6,2,2,0,2,5,0,0,2.0
9,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,52.5
32,6,9,5,8,3,3,1,1,3,3,1,3,4,20,0,0,23.75
26,5,8,3,4,0,0,2,3,1,1,0,0,2,13,0,0,18.25
30,2,4,2,4,0,0,1,0,2,1,2,0,2,6,0,0,8.5
27,1,4,1,2,0,0,0,2,1,1,0,1,0,3,0,0,13.5
19,0,1,0,0,0,2,0,0,2,2,1,1,0,0,0,0,13.5
14,2,3,1,2,0,0,0,0,1,3,0,2,1,5,0,0,2.0
14,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.0
16,3,5,2,4,1,2,0,0,0,1,1,0,3,9,0,0,5.75
19,0,4,0,2,0,0,3,2,2,0,0,1,1,0,0,0,7.75
20,0,4,0,2,2,2,1,2,0,1,1,0,4,2,0,0,20.25
28,2,8,1,5,1,2,3,2,1,2,1,1,4,6,0,0,23.25
27,2,4,1,3,0,0,0,3,1,2,4,0,5,5,0,0,30.0
36,2,7,1,5,2,2,2,2,2,2,3,1,2,7,0,0,16.25
29,2,5,1,3,0,0,1,2,2,1,1,2,1,5,0,0,45.0
33,1,7,0,5,1,3,2,2,3,4,1,2,1,3,0,0,16.0
27,5,12,3,9,0,0,0,2,0,2,0,2,5,13,0,0,24.25
36,2,6,2,6,0,0,1,0,1,5,1,2,0,6,0,0,8.0
24,2,5,1,4,0,0,0,2,3,0,0,0,4,5,0,0,5.5
17,1,2,0,1,1,3,1,1,0,2,0,0,4,3,0,0,9.0
24,3,5,2,4,0,0,0,0,0,0,0,0,4,8,0,0,6.75
15,1,1,1,1,0,0,0,1,1,0,1,0,3,3,0,0,10.75
24,2,3,1,2,0,0,1,0,0,2,2,0,0,5,0,0,16.75
32,3,5,0,2,0,0,0,1,2,1,2,1,4,6,0,0,7.75
18,2,5,1,4,1,1,1,0,1,0,0,0,2,6,0,0,13.5
16,1,1,1,1,0,0,1,3,1,1,1,0,1,3,0,0,0.0
16,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.75
11,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,7.25
11,0,1,0,0,0,0,1,0,1,2,0,0,4,0,0,0,10.75
15,2,5,0,0,0,0,1,0,1,2,0,1,3,4,0,0,10.25
15,3,8,0,2,0,0,1,0,1,1,0,0,0,6,0,0,11.75
16,3,5,1,3,0,2,0,1,1,1,0,0,1,7,0,0,15.5
18,1,3,0,2,0,0,3,1,3,1,0,1,0,2,0,0,8.0
19,1,3,0,2,1,2,2,0,1,1,0,1,3,3,0,0,6.75
17,2,5,1,3,0,0,1,0,3,0,0,0,0,5,0,0,18.0
18,4,5,1,2,0,0,0,0,1,3,0,1,0,9,0,0,4.75
12,1,2,1,1,0,0,1,0,0,0,0,0,4,3,0,0,11.75
19,2,5,1,3,0,0,0,1,1,1,1,0,2,5,0,0,14.75
17,1,4,0,2,0,0,1,0,2,2,0,1,2,2,0,0,14.0
21,1,2,0,1,0,0,1,1,1,2,2,1,1,2,0,0,41.25
33,1,3,0,0,0,0,4,5,3,3,1,2,4,2,0,0,12.0
29,3,4,1,2,0,0,1,1,0,0,1,0,5,7,0,0,17.25
30,4,7,2,4,0,0,0,3,1,1,0,1,2,10,0,0,25.5
18,3,4,1,2,0,0,1,1,1,4,2,1,1,7,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.25
8,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0
12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
18,3,5,2,4,1,1,0,4,0,1,2,2,1,9,0,0,9.75
15,1,4,1,4,0,0,1,0,1,1,1,0,2,3,0,0,30.5
16,2,5,0,3,0,0,0,2,4,2,0,0,0,4,0,0,7.0
18,1,2,0,0,0,0,0,0,1,1,1,0,3,2,0,0,9.25
17,0,3,0,2,0,0,0,1,2,1,1,0,2,0,0,0,11.25
17,2,7,2,6,2,4,0,1,0,4,1,2,3,8,0,0,22.25
20,3,5,2,4,0,0,0,5,1,1,2,0,2,8,0,0,2.0
21,0,3,0,3,0,0,0,0,0,4,1,0,4,0,0,0,18.5
21,4,8,1,3,0,0,1,3,0,0,2,0,2,9,0,0,0.75
17,0,3,0,2,0,0,1,0,1,0,0,1,5,0,0,0,8.0
20,1,3,0,1,0,0,0,0,1,2,0,0,2,2,0,0,1.0
15,0,1,0,1,1,2,0,0,0,3,0,0,3,1,0,0,15.0
22,1,3,0,1,0,0,0,0,1,3,2,0,1,2,0,0,25.75
25,3,7,1,4,1,1,1,0,1,4,2,0,2,8,0,0,8.0
20,2,5,1,2,0,0,2,0,0,1,0,0,3,5,0,0,8.0
26,1,3,1,3,0,0,1,1,0,0,1,0,1,3,0,0,27.75
22,1,2,0,0,0,2,0,3,2,3,2,0,3,2,0,0,4.5
22,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,11.25
15,1,3,1,3,1,2,0,1,1,2,0,1,2,4,0,0,6.25
15,2,3,1,2,0,0,0,1,0,1,0,1,1,5,0,0,16.25
20,2,3,1,2,0,0,0,1,1,2,2,1,2,5,0,0,32.75
31,2,2,1,1,0,0,1,0,2,4,1,0,5,5,0,0,17.25
37,1,3,0,2,0,0,0,3,2,1,3,1,2,2,0,0,0.75
16,0,1,0,1,0,0,1,0,3,0,0,1,3,0,0,0,16.25
15,3,8,1,5,0,0,2,1,1,0,3,2,1,7,0,0,1.25
10,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,14.75
17,2,3,1,1,0,0,0,1,1,2,1,0,2,5,0,0,4.75
21,1,6,0,3,2,2,1,0,3,0,0,1,2,4,0,0,13.0
19,0,1,0,0,0,0,0,4,1,2,1,0,0,0,0,0,34.0
28,5,5,3,3,0,0,3,1,1,5,0,1,2,13,0,0,31.25
22,4,6,0,0,0,0,3,0,2,3,1,1,4,8,0,0,25.75
17,4,4,2,2,0,0,0,3,1,3,1,0,4,10,0,0,13.75
18,1,4,1,3,0,0,0,1,1,1,3,0,2,3,0,0,11.75
20,0,3,0,2,0,0,1,2,1,2,1,0,1,0,0,0,28.75
32,3,6,2,4,0,0,1,6,3,1,1,0,4,8,0,0,12.25
18,2,5,2,5,0,0,1,0,1,0,2,0,0,6,0,0,1.5
17,0,2,0,2,0,0,0,0,0,1,1,1,3,0,0,0,22.25
23,1,6,0,5,0,0,1,6,1,4,0,1,2,2,0,0,10.75
27,2,3,1,1,0,0,0,1,1,0,2,0,3,5,0,0,17.0
27,3,6,2,4,0,0,1,3,1,1,0,0,0,8,0,0,14.0
25,2,6,1,4,0,0,0,2,0,2,3,0,1,5,0,0,6.5
17,0,2,0,0,0,0,0,2,1,1,1,2,1,0,0,0,2.0
15,1,3,0,2,0,0,0,0,1,0,0,0,1,2,0,0,11.0
20,1,2,1,2,0,0,0,2,1,1,1,0,1,3,0,0,5.25
15,2,3,0,1,0,0,0,1,0,1,0,0,3,4,0,0,10.75
27,1,2,1,2,0,0,1,2,0,3,2,1,1,3,0,0,14.5
23,3,5,1,3,0,0,1,3,0,2,1,0,2,7,0,0,6.25
20,1,4,0,1,0,0,0,1,0,0,2,2,4,2,0,0,11.25
23,2,4,1,3,0,2,0,3,0,2,1,0,0,5,0,0,33.25
31,6,11,1,4,0,0,1,6,1,3,1,0,1,13,0,0,27.75
36,0,4,0,1,0,0,1,2,3,2,3,0,3,0,0,0,13.0
25,2,3,1,2,0,0,2,0,1,1,1,0,0,5,0,0,21.5
24,1,5,0,3,0,0,0,2,2,3,0,2,3,2,0,0,18.5
18,2,3,2,3,0,0,0,2,1,3,1,4,2,6,0,0,10.5
17,1,2,0,1,0,1,1,1,0,0,3,0,1,2,0,0,71.25
23,5,8,0,2,0,0,0,1,5,4,0,0,5,10,0,0,9.5
21,2,5,1,3,0,1,0,0,0,1,2,0,2,5,0,0,14.0
20,3,8,2,5,0,0,0,0,0,1,3,2,1,8,0,0,31.0
20,2,3,1,2,0,0,0,2,2,3,3,2,0,5,0,0,2.0
14,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,5.75
9,1,2,1,2,0,0,0,1,0,1,0,1,3,3,0,0,1.25
12,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1.0
3,0,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,13.25
6,1,4,1,2,0,0,2,1,1,0,3,0,0,3,0,0,4.25
7,1,5,0,4,1,1,0,1,0,1,0,0,0,3,0,0,6.0
17,2,4,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0.0
4,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
13,2,6,1,4,0,0,1,1,1,0,1,0,0,5,0,0,9.0
14,1,3,0,2,2,2,1,3,0,1,0,0,2,4,0,0,24.75
23,2,7,2,6,0,0,1,2,2,2,1,0,3,6,0,0,6.5
6,1,1,0,0,0,0,0,2,0,0,1,0,2,2,0,0,3.5
2,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2.0
5,1,3,0,2,0,0,0,0,0,0,0,0,1,2,0,0,2.0
6,0,0,0,0,2,2,0,0,1,0,0,0,1,2,0,0,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75
15,1,2,1,1,0,0,0,1,2,0,1,0,2,3,0,0,24.5
20,2,7,1,5,2,2,0,2,3,1,2,2,2,7,0,0,1.5
3,1,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,5.0
5,2,2,1,1,0,0,0,0,0,0,0,1,1,5,0,0,4.25
4,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,10.5
8,3,6,0,3,2,2,0,0,1,1,0,1,1,8,0,0,16.75
17,1,5,0,3,2,2,0,3,3,1,0,0,2,4,0,0,7.75
14,1,2,0,1,0,0,0,1,2,1,0,3,4,2,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
16,2,7,1,2,0,0,0,2,2,0,0,2,1,5,0,0,68.75
30,2,14,1,7,2,2,0,3,4,5,0,5,2,7,0,0,-0.5
3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15.0
6,1,1,0,0,2,2,0,0,2,2,0,2,0,4,0,0,6.0
24,1,8,1,4,2,2,1,1,5,0,0,4,4,5,0,0,2.5
9,1,1,1,1,0,0,0,0,5,0,0,2,0,3,0,0,7.75
7,1,2,1,2,0,0,0,1,1,1,0,0,0,3,0,0,3.0
12,1,4,0,1,0,0,1,1,3,0,0,3,1,2,0,0,35.5
23,1,8,0,3,1,2,0,2,5,2,0,0,1,3,0,0,0.75
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.0
5,0,2,0,1,2,2,0,0,2,0,0,0,0,2,0,0,27.5
8,4,4,3,3,0,0,0,0,5,1,0,0,0,11,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0
5,1,2,0,1,0,0,0,0,2,1,0,0,0,2,0,0,6.25
6,1,3,0,1,0,0,1,0,1,1,0,0,0,2,0,0,5.25
2,0,0,0,0,4,4,0,1,0,0,0,0,0,4,0,0,2.5
4,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,16.75
8,3,3,1,1,2,2,0,1,1,2,0,0,1,9,0,0,-0.5
3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41.75
25,3,7,0,3,0,0,0,1,6,2,0,3,4,6,0,0,3.0
7,1,1,1,1,0,0,0,0,3,0,0,1,1,3,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
5,1,4,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0.0
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25
23,3,9,1,4,0,0,2,1,3,0,1,2,2,7,0,0,14.0
22,4,8,3,3,3,3,0,0,7,0,0,3,1,14,0,0,53.25
7,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,24.25
22,2,9,0,3,0,0,6,1,4,1,0,1,3,4,0,0,20.25
19,3,4,0,1,1,3,1,0,1,2,3,0,2,7,0,0,3.5
15,1,4,0,2,0,0,0,2,0,1,0,2,1,2,0,0,14.5
27,2,4,0,2,6,6,0,4,1,0,0,1,1,10,0,0,1.25
11,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,11.5
15,0,2,0,1,0,0,1,1,3,1,0,0,3,0,0,0,8.5
18,0,3,0,2,0,1,1,3,2,0,2,1,3,0,0,0,6.0
8,0,1,0,1,2,2,0,2,0,0,1,1,1,2,0,0,10.25
11,0,1,0,1,2,2,0,3,1,1,1,1,3,2,0,0,7.25
16,1,1,0,0,0,0,0,3,1,1,0,3,2,2,0,0,10.0
18,2,5,0,2,0,0,1,1,0,0,2,1,5,4,0,0,5.5
20,1,3,0,1,1,1,2,0,0,0,0,0,0,3,0,0,3.75
17,0,4,0,2,0,0,0,1,1,1,0,1,1,0,0,0,1.25
5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
7,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,5.5
9,0,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,6.5
22,2,5,0,1,0,0,1,1,1,0,0,0,4,4,0,0,5.25
18,0,0,0,0,2,2,0,3,2,0,0,1,4,2,0,0,1.25
3,0,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,4.25
13,1,3,1,1,0,0,1,0,1,0,0,1,1,3,0,0,4.5
8,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,12.5
24,2,5,1,3,2,2,0,2,1,1,0,1,2,7,0,0,24.25
30,8,10,2,3,0,0,3,0,0,0,1,1,3,18,0,0,25.0
22,5,6,1,2,1,2,1,3,2,1,1,1,3,12,0,0,8.5
12,1,3,0,1,2,2,0,2,0,0,1,0,5,4,0,0,3.25
19,1,3,0,2,0,0,1,0,4,0,0,0,2,2,0,0,1.75
13,0,0,0,0,1,2,0,1,2,0,0,1,3,1,0,0,2.5
9,0,3,0,2,0,0,1,1,0,0,0,0,2,0,0,0,8.0
16,2,4,1,3,0,2,0,2,2,0,0,0,0,5,0,0,18.75
17,1,3,1,2,0,0,1,2,2,2,0,1,1,3,0,0,18.0
25,3,3,1,1,2,5,2,4,0,1,1,2,6,9,0,0,12.25
18,0,0,0,0,3,4,0,1,3,1,0,2,2,3,0,0,4.0
7,1,3,0,1,0,0,2,0,0,0,0,1,2,2,0,0,0.25
13,0,0,0,0,0,0,0,1,1,0,0,2,6,0,0,0,19.25
16,4,8,1,2,2,2,4,1,3,0,1,1,2,11,0,0,5.0
16,0,2,0,0,0,0,1,3,2,0,0,0,0,0,0,0,6.5
7,1,4,1,4,1,2,0,2,0,0,0,1,0,4,0,0,0.75
13,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,7.25
5,1,1,1,1,0,0,1,2,0,0,0,0,0,3,0,0,7.25
12,1,3,0,0,0,0,1,2,1,0,1,1,2,2,0,0,27.5
23,3,5,3,4,0,0,1,3,3,1,2,2,3,9,0,0,5.25
9,0,1,0,1,0,0,1,2,1,0,1,1,3,0,0,0,18.75
23,2,5,0,1,1,2,3,4,1,1,1,0,5,5,0,0,27.75
17,2,5,0,1,0,0,2,3,3,2,0,1,3,4,0,0,10.75
19,2,3,0,1,1,2,3,0,0,0,1,0,5,5,0,0,29.5
24,6,9,0,2,1,1,3,3,2,1,2,2,4,13,0,0,28.5
22,5,6,3,4,0,0,3,3,1,1,2,1,2,13,0,0,14.5
29,3,5,1,1,0,0,0,0,2,1,1,2,3,7,0,0,6.0
14,1,1,1,1,0,0,1,1,0,0,0,0,2,3,0,0,12.5
9,1,2,1,1,4,4,1,3,0,0,0,0,1,7,0,0,5.75
16,0,1,0,0,0,0,0,1,1,1,1,1,5,0,0,0,7.75
13,0,4,0,3,0,0,2,1,1,0,2,0,2,0,0,0,4.75
13,1,2,0,1,2,2,1,0,0,1,0,1,5,4,0,0,3.75
15,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,8.0
22,0,1,0,1,0,0,0,4,1,1,0,0,4,0,0,0,5.75
14,1,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,7.25
23,2,6,0,2,0,0,2,1,2,0,0,1,1,4,0,0,19.25
26,4,6,0,1,0,0,1,4,1,1,1,0,1,8,0,0,5.0
17,0,3,0,3,0,0,0,2,1,1,0,1,3,0,0,0,9.25
15,1,4,1,4,0,0,0,3,0,1,1,0,4,3,0,0,0.0
3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.25
7,1,3,0,2,0,0,0,1,0,0,0,0,3,2,0,0,1.5
3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.75
6,1,1,1,1,0,0,0,1,2,0,0,0,1,3,0,0,7.0
9,2,5,0,1,0,1,0,0,1,1,0,0,1,4,0,0,8.25
20,1,3,1,2,0,0,0,3,1,0,1,2,4,3,0,0,19.0
25,2,7,1,5,2,2,1,7,2,0,1,1,4,7,0,0,7.25
15,1,5,1,4,0,0,0,1,1,1,0,1,2,3,0,0,13.5
19,2,4,0,1,0,0,2,4,4,0,1,0,3,4,0,0,11.0
23,2,4,1,2,1,4,2,2,0,0,0,1,4,6,0,0,3.0
5,1,1,1,1,0,0,0,0,0,0,0,1,1,3,0,0,4.5
21,1,4,0,2,0,0,0,2,0,2,0,0,4,2,0,0,13.0
19,4,6,0,1,0,0,2,2,0,0,0,0,4,8,0,0,27.5
24,5,9,3,4,1,1,2,4,0,0,3,3,5,14,0,0,20.5
28,2,7,1,2,0,0,3,3,1,2,1,1,2,5,0,0,4.5
23,1,3,0,1,0,0,1,1,0,0,0,0,1,2,0,0,8.0
24,1,5,0,4,1,4,1,1,1,1,0,1,5,3,0,0,7.0
16,1,3,1,2,1,2,1,1,0,0,0,0,5,4,0,0,4.25
11,1,3,1,1,0,0,1,0,2,0,0,1,4,3,0,0,7.25
12,1,3,0,0,0,0,0,3,1,1,0,3,1,2,0,0,13.5
10,2,4,2,3,2,3,1,3,1,0,0,1,3,8,0,0,7.25
11,1,1,1,1,0,0,1,2,0,0,0,0,1,3,0,0,25.0
27,4,4,3,3,4,6,2,2,0,0,2,1,1,15,0,0,10.75
15,1,3,1,3,2,4,3,2,0,0,0,2,4,5,0,0,17.5
32,3,6,3,4,2,2,0,4,2,0,0,0,3,11,0,0,13.75
23,4,8,2,6,0,0,0,1,3,0,1,1,2,10,0,0,21.5
28,4,8,1,3,0,1,0,4,1,2,1,2,5,9,0,0,8.0
17,2,4,0,2,0,0,1,1,1,0,1,1,2,4,0,0,12.0
25,0,0,0,0,1,2,0,4,1,2,0,0,4,1,0,0,1.5
12,0,1,0,1,0,0,1,1,1,0,0,2,3,0,0,0,4.75
22,2,6,0,2,0,0,0,1,3,0,0,1,2,4,0,0,2.0
7,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,7.0
21,0,3,0,2,0,0,0,2,1,1,1,1,1,0,0,0,3.0
6,1,1,1,1,0,0,0,0,0,0,0,1,3,3,0,0,23.0
21,7,9,3,4,0,0,2,2,0,1,0,1,3,17,0,0,6.25
16,0,2,0,2,0,0,1,4,0,1,0,0,1,0,0,0,6.5
9,2,3,1,2,1,2,0,0,1,0,0,0,0,6,0,0,9.75
17,1,3,0,1,0,0,2,1,1,0,2,0,0,2,0,0,13.75
22,1,6,0,1,3,4,4,3,0,0,0,0,5,5,0,0,7.75
17,1,2,1,1,0,0,0,1,1,1,0,0,0,3,0,0,10.5
20,0,3,0,1,0,0,0,4,2,1,0,1,3,0,0,0,13.0
20,4,6,2,3,0,0,0,2,3,0,0,1,1,10,0,0,20.25
19,2,4,1,3,0,0,0,5,1,3,0,1,2,5,0,0,25.0
31,3,3,1,1,0,1,3,1,3,1,2,1,4,7,0,0,24.25
25,1,3,0,2,0,0,0,7,2,2,1,1,4,2,0,0,8.75
23,1,4,1,4,0,0,1,4,1,0,0,2,5,3,0,0,1.25
9,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,11.5
17,2,5,1,3,0,0,0,0,2,1,0,0,3,5,0,0,0.0
8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5.0
16,1,3,1,2,0,0,0,2,0,0,0,2,2,3,0,0,6.25
25,0,3,0,2,0,0,1,2,1,1,0,1,3,0,0,0,8.0
24,0,1,0,1,0,0,0,2,1,2,0,1,4,0,0,0,5.5
20,1,3,0,1,0,0,0,2,1,0,1,2,1,2,0,0,8.0
17,1,1,1,1,0,0,0,2,1,0,1,0,2,3,0,0,9.25
20,2,4,0,1,0,0,0,5,0,1,0,2,3,4,0,0,6.5
24,2,8,0,3,0,0,0,2,1,0,0,0,2,4,0,0,7.5
22,1,6,1,4,2,2,1,1,0,1,0,1,3,5,0,0,6.0
17,2,4,0,2,1,2,1,1,0,2,0,3,2,5,0,0,8.25
18,1,4,1,3,0,0,0,3,2,0,1,2,1,3,0,0,14.25
19,3,4,3,4,0,0,2,1,2,0,0,0,4,9,0,0,5.5
11,1,3,0,2,0,0,0,0,1,0,2,1,2,2,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25
9,3,4,2,3,0,0,0,1,0,0,0,0,3,8,0,0,4.25
8,1,3,0,1,0,0,0,3,2,0,0,3,1,2,0,0,14.0
12,2,5,1,4,4,4,0,2,0,0,1,0,3,9,0,0,3.25
8,1,4,0,2,0,0,0,1,1,0,0,0,2,2,0,0,16.75
20,2,3,0,0,1,2,1,2,2,1,1,0,4,5,0,0,14.75
32,2,7,2,4,1,2,2,1,1,1,0,0,4,7,0,0,19.5
19,5,8,0,1,1,2,1,5,2,0,1,2,4,11,0,0,20.5
9,1,5,1,4,0,0,0,0,0,2,0,1,0,3,0,0,17.5
16,2,2,2,2,0,0,0,6,1,1,0,0,2,6,0,0,25.5
26,3,6,1,4,4,4,2,2,3,1,0,0,1,11,0,0,5.5
18,2,2,0,0,0,0,0,2,0,1,0,2,1,4,0,0,13.0
22,3,6,2,4,0,0,0,2,0,2,1,1,2,8,0,0,14.25
20,3,5,2,4,0,0,0,3,0,0,1,1,3,8,0,0,-1.0
13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.25
5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,19.75
20,1,3,0,2,2,3,0,5,2,1,2,1,1,4,0,0,13.25
16,2,6,0,3,0,0,0,5,1,0,2,2,0,4,0,0,11.0
20,3,4,0,1,3,4,1,1,2,0,0,1,1,9,0,0,15.0
14,2,4,1,3,0,0,2,4,1,1,0,2,1,5,0,0,22.5
17,3,7,1,5,4,4,3,5,1,0,1,2,3,11,0,0,27.0
23,4,10,2,7,2,2,3,7,2,0,0,0,1,12,1,0,10.0
24,2,4,1,2,0,0,0,2,4,0,1,0,3,5,0,0,11.0
26,1,7,0,1,2,2,2,2,2,0,1,0,1,4,0,0,6.0
17,1,6,1,3,0,0,0,2,1,0,0,0,0,3,0,0,28.25
